Year,GP_Name,Driver,LapNumber,Undercut_Successful,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,StationaryDuration,InLap_Sec,OutLap_Sec
2022,Monaco,MSC,4.0,0,0.7150000000001455,3.0,0.3539999999999992,-14.0,27.421,123.868,103.339
2022,Monaco,MSC,17.0,0,0.39100000000144064,16.0,0.08800000000000807,-5.0,36.84,125.649,98.024
2022,Monaco,VET,6.0,0,2.305000000000291,5.0,0.019000000000005457,-12.0,24.945,124.976,103.35
2022,Monaco,VET,23.0,0,5.061999999999898,,-14.619,1.0,25.114,105.46,91.072
2022,Monaco,VET,30.0,0,14.328999999999724,,2.578000000000003,0.0,1169.508,,134.142
2022,Monaco,SAI,21.0,0,,,,3.0,24.604,107.551,94.073
2022,Monaco,SAI,30.0,0,1.5299999999988358,7.0,0.46299999999999386,0.0,1174.797,,
2022,Monaco,LAT,1.0,0,,,,-17.0,36.522,226.277,129.418
2022,Monaco,LAT,2.0,0,21.15399999999954,1.0,21.153999999999996,-20.0,36.127,129.418,105.134
2022,Monaco,LAT,19.0,0,0.9590000000007421,16.0,-1.7929999999999922,-11.0,26.63,113.355,100.1
2022,Monaco,LAT,29.0,0,7.943999999999505,,-4.134,-10.0,1181.581,,103.0
2022,Monaco,RUS,21.0,0,13.074999999998909,,6.705999999999989,3.0,25.303,108.014,91.92
2022,Monaco,RUS,30.0,0,6.234000000000378,8.0,0.804000000000002,0.0,1177.521,,146.938
2022,Monaco,BOT,20.0,0,14.305000000000291,,0.16800000000000637,2.0,25.84,109.539,95.899
2022,Monaco,BOT,30.0,0,19.417999999999665,,4.387999999999991,0.0,1186.482,,135.332
2022,Azerbaijan,VER,18.0,0,,,,9.0,21.483,113.486,124.139
2022,Azerbaijan,VER,33.0,0,,,,0.0,20.678,119.285,
2022,Azerbaijan,GAS,9.0,0,3.993999999999687,8.0,0.3920000000000101,0.0,22.687,127.392,143.453
2022,Azerbaijan,PER,16.0,0,2.3580000000001746,15.0,2.6310000000000002,7.0,23.395,114.994,127.524
2022,Azerbaijan,PER,33.0,0,10.048999999999978,14.0,0.6289999999999907,0.0,22.341,125.661,
2022,Azerbaijan,ALO,18.0,0,9.85400000000027,8.0,1.7569999999999908,9.0,20.584,116.303,126.265
2022,Azerbaijan,LEC,9.0,0,2.125,8.0,0.016999999999995907,0.0,23.229,119.045,148.669
2022,Azerbaijan,LEC,20.0,0,,,,-13.0,,,133.729
2022,Azerbaijan,STR,30.0,0,2.3580000000001746,9.0,0.8719999999999999,-3.0,22.031,115.74,127.042
2022,Azerbaijan,STR,46.0,0,11.752000000000407,10.0,2.341000000000008,37.0,,131.009,
2022,Azerbaijan,MAG,9.0,0,1.8770000000004075,8.0,-0.3050000000000068,0.0,21.516,133.804,138.41
2022,Azerbaijan,TSU,9.0,0,1.8079999999999927,9.0,0.21099999999999852,0.0,23.077,129.852,144.147
2022,Azerbaijan,TSU,38.0,0,2.6200000000008004,5.0,0.9529999999999887,5.0,41.502,113.098,145.791
2022,Azerbaijan,ALB,9.0,0,2.917000000000371,10.0,0.8070000000000022,0.0,25.553,135.201,140.853
2022,Azerbaijan,ALB,29.0,1,0.625,29.0,-1.1210000000000093,-4.0,21.529,114.786,126.84
2022,Azerbaijan,ZHO,9.0,0,0.9139999999997599,8.0,0.2530000000000001,0.0,22.96,132.706,140.39
2022,Azerbaijan,ZHO,23.0,0,0.2999999999992724,14.0,-0.2430000000000092,-10.0,,137.101,
2022,Azerbaijan,RIC,33.0,0,8.100000000000364,23.0,1.2510000000000048,0.0,21.775,141.174,
2022,Azerbaijan,OCO,33.0,0,7.295999999999367,14.0,1.0269999999999868,0.0,22.62,146.494,
2022,Azerbaijan,NOR,20.0,0,15.097999999999956,10.0,1.9740000000000038,11.0,21.428,115.814,128.943
2022,Azerbaijan,HAM,9.0,0,2.8869999999997162,8.0,0.9249999999999972,0.0,21.525,129.357,142.359
2022,Azerbaijan,HAM,33.0,0,2.087999999999738,23.0,-0.46399999999999864,0.0,20.793,136.486,
2022,Azerbaijan,MSC,9.0,0,2.1140000000004875,9.0,0.5319999999999965,-24.0,27.042,136.935,141.352
2022,Azerbaijan,MSC,23.0,0,12.010999999999513,2.0,1.2519999999999953,14.0,22.307,117.701,129.543
2022,Azerbaijan,VET,9.0,0,0.48800000000028376,8.0,-0.4519999999999982,0.0,20.217,129.423,140.863
2022,Azerbaijan,LAT,3.0,0,0.7820000000001528,3.0,-0.2980000000000018,-6.0,29.374,117.544,137.857
2022,Azerbaijan,LAT,17.0,0,19.603000000000065,9.0,2.1159999999999997,8.0,22.128,117.707,130.471
2022,Azerbaijan,RUS,9.0,0,4.976999999999862,8.0,0.5289999999999964,0.0,20.492,124.78,143.054
2022,Azerbaijan,RUS,33.0,0,18.47699999999986,16.0,0.4579999999999984,0.0,20.427,129.936,
2022,Azerbaijan,BOT,33.0,0,4.579999999999927,12.0,2.7010000000000076,0.0,20.959,,
2022,Canada,VER,9.0,0,,,,-4.5,24.244,112.842,104.647
2022,Canada,VER,43.0,0,,,,-3.0,23.691,93.478,79.629
2022,Canada,GAS,5.0,0,0.6100000000001273,4.0,-0.05699999999998795,-8.5,23.565,95.629,81.958
2022,Canada,GAS,36.0,0,5.375999999999294,16.0,0.7129999999999939,-10.0,23.611,95.091,82.058
2022,Canada,ALO,28.0,0,7.498000000000502,18.0,1.843999999999994,14.5,23.778,95.395,81.81
2022,Canada,ALO,49.0,0,1.4769999999998618,29.0,-0.8289999999999935,3.0,25.111,124.106,103.678
2022,Canada,LEC,41.0,0,0.4529999999995198,21.0,0.14099999999999113,-5.0,26.284,97.332,80.636
2022,Canada,STR,47.0,0,10.621999999999389,46.0,0.42199999999999704,1.0,25.267,96.353,92.19
2022,Canada,MAG,7.0,0,1.0050000000001091,6.0,0.38900000000001,-6.5,38.257,109.469,91.282
2022,Canada,TSU,9.0,0,0.5689999999995052,8.0,-0.31100000000000705,-4.5,23.27,122.57,96.651
2022,Canada,TSU,47.0,0,0.34099999999943975,27.0,0.7379999999999995,1.0,,95.346,
2022,Canada,ALB,18.0,0,0.0749999999998181,17.0,0.6330000000000098,4.5,23.796,96.605,99.132
2022,Canada,ALB,48.0,0,3.248000000000502,47.0,-17.411999999999992,2.0,23.56,104.349,108.042
2022,Canada,ZHO,19.0,0,0.600999999999658,18.0,0.08800000000000807,5.5,24.239,101.392,97.141
2022,Canada,ZHO,49.0,0,4.1850000000004,7.0,2.534000000000006,3.0,23.944,123.273,109.531
2022,Canada,RIC,19.0,0,1.6220000000002983,18.0,0.21399999999999864,5.5,27.953,105.448,94.705
2022,Canada,RIC,49.0,0,7.272999999999229,29.0,4.536999999999992,3.0,24.856,121.58,109.016
2022,Canada,OCO,19.0,0,8.08600000000024,9.0,1.2329999999999899,5.5,25.676,98.624,99.319
2022,Canada,OCO,49.0,0,12.365999999999985,3.0,1.9579999999999984,3.0,23.944,116.379,107.909
2022,Canada,NOR,19.0,0,2.256000000000313,18.0,1.6599999999999966,-27.0,43.032,122.715,87.203
2022,Canada,NOR,42.0,0,0.7260000000005675,23.0,0.2950000000000017,-4.0,24.039,96.06,80.745
2022,Canada,HAM,9.0,0,1.8119999999998981,8.0,-0.22400000000000375,-4.5,23.848,115.793,102.149
2022,Canada,HAM,44.0,0,1.6440000000002328,34.0,-15.227999999999994,-2.0,23.859,95.224,79.878
2022,Canada,VET,5.0,0,0.43800000000010186,4.0,-0.13400000000000034,-8.5,23.401,95.658,81.159
2022,Canada,VET,19.0,0,3.130000000000109,9.0,0.2539999999999907,-27.0,23.681,105.322,89.725
2022,Canada,SAI,20.0,0,,,,6.5,24.178,119.333,80.548
2022,Canada,SAI,49.0,0,,,,3.0,24.897,96.178,116.554
2022,Canada,LAT,9.0,0,10.84100000000035,8.0,5.7960000000000065,-4.5,24.045,121.354,93.955
2022,Canada,LAT,37.0,0,11.27099999999973,31.0,-14.905999999999992,-9.0,30.01,101.659,86.728
2022,Canada,RUS,19.0,0,2.4309999999995853,18.0,-1.3829999999999956,5.5,23.923,94.337,102.984
2022,Canada,RUS,45.0,0,7.270999999999731,1.0,-1.9200000000000017,-1.0,24.079,93.94,80.579
2022,Canada,BOT,49.0,0,8.75799999999981,20.0,0.9669999999999987,3.0,26.007,124.303,109.499
2022,Great Britain,VER,1.0,0,,,,-10.0,3037.359,141.969,
2022,Great Britain,VER,12.0,0,,,,0.0,29.4,94.701,116.214
2022,Great Britain,VER,23.0,0,12.76299999999901,21.0,0.9789999999999992,11.0,29.305,94.122,119.03
2022,Great Britain,VER,39.0,0,5.737999999999374,34.0,-0.18299999999999272,0.0,28.696,123.868,143.569
2022,Great Britain,GAS,1.0,0,,,,-11.0,3048.881,169.321,
2022,Great Britain,GAS,16.0,0,3.2009999999991123,16.0,-0.9209999999999923,5.0,29.643,95.528,118.199
2022,Great Britain,GAS,26.0,0,4.751000000000204,5.0,0.7530000000000001,-13.0,,94.275,
2022,Great Britain,PER,1.0,0,,,,-11.0,3034.882,154.001,
2022,Great Britain,PER,5.0,0,2.3789999999999054,3.0,0.8289999999999935,-7.0,37.284,95.398,123.44
2022,Great Britain,PER,39.0,0,22.683999999999287,5.0,1.4569999999999936,27.0,28.171,108.331,141.424
2022,Great Britain,ALO,1.0,0,,,,-11.0,3055.751,150.972,
2022,Great Britain,ALO,33.0,0,2.088999999999942,32.0,0.07500000000000284,21.0,28.691,93.751,114.833
2022,Great Britain,ALO,39.0,1,2.3800000000010186,4.0,0.43599999999999284,0.0,28.796,115.176,143.212
2022,Great Britain,LEC,1.0,0,,,,-11.0,3036.448,147.771,
2022,Great Britain,LEC,25.0,0,,,,13.0,28.834,92.501,114.148
2022,Great Britain,STR,1.0,0,,,,-11.0,3069.059,176.549,
2022,Great Britain,STR,15.0,0,0.7900000000008731,13.0,0.046999999999997044,3.0,28.638,95.004,118.262
2022,Great Britain,STR,40.0,0,3.6599999999998545,20.0,2.8569999999999993,1.0,29.761,125.554,123.087
2022,Great Britain,MAG,1.0,0,,,,-10.0,3063.521,171.32,
2022,Great Britain,MAG,22.0,0,4.09900000000016,17.0,1.6550000000000011,10.0,29.449,94.249,115.203
2022,Great Britain,TSU,1.0,0,,,,-11.0,3011.858,215.85,
2022,Great Britain,TSU,18.0,0,9.273999999999432,13.0,2.3430000000000035,7.0,34.769,95.184,124.461
2022,Great Britain,TSU,38.0,0,17.006999999999607,5.0,1.6280000000000001,-1.0,29.462,110.542,143.56
2022,Great Britain,RIC,1.0,0,,,,-11.0,3063.294,166.878,
2022,Great Britain,RIC,20.0,0,0.4860000000007858,18.0,0.820999999999998,8.0,30.269,95.067,118.339
2022,Great Britain,RIC,32.0,0,0.7860000000000582,9.0,-0.15699999999999648,-7.0,30.629,99.926,116.336
2022,Great Britain,RIC,38.0,0,19.746000000001004,23.0,-0.5999999999999943,27.0,29.352,102.605,
2022,Great Britain,OCO,1.0,0,,,,-11.0,2950.816,282.084,
2022,Great Britain,OCO,22.0,0,3.6489999999994325,9.0,0.0730000000000075,11.0,30.289,94.779,117.971
2022,Great Britain,NOR,1.0,0,,,,-11.0,3043.247,156.287,
2022,Great Britain,NOR,34.0,0,16.105999999999767,13.0,1.6130000000000138,22.0,28.959,93.055,114.367
2022,Great Britain,NOR,40.0,0,1.2469999999993888,6.0,3.6269999999999953,1.0,28.657,123.07,
2022,Great Britain,HAM,1.0,0,,,,-11.0,3046.948,146.223,
2022,Great Britain,HAM,33.0,0,,,,21.0,29.81,92.256,116.216
2022,Great Britain,HAM,39.0,0,1.8829999999998108,18.0,-0.769999999999996,0.0,28.991,97.878,
2022,Great Britain,MSC,1.0,0,,,,-11.0,3065.077,178.096,
2022,Great Britain,MSC,19.0,1,0.3349999999991269,18.0,-0.13500000000000512,7.0,29.152,94.418,117.276
2022,Great Britain,MSC,39.0,0,0.8800000000010186,15.0,0.25499999999999545,0.0,30.85,125.584,144.596
2022,Great Britain,VET,1.0,0,,,,-10.0,3067.224,174.11,
2022,Great Britain,VET,6.0,0,0.46299999999973807,5.0,-0.05100000000000193,-5.0,29.792,94.962,117.22
2022,Great Britain,VET,39.0,0,23.711999999999534,5.0,1.0030000000000001,27.0,28.584,122.98,142.448
2022,Great Britain,SAI,1.0,0,,,,-11.0,3031.806,143.979,
2022,Great Britain,SAI,20.0,0,,,,8.0,28.544,92.799,113.892
2022,Great Britain,SAI,39.0,0,4.242000000000189,13.0,0.7250000000000085,0.0,28.415,98.36,
2022,Great Britain,LAT,1.0,0,,,,-10.0,3051.869,159.57,
2022,Great Britain,LAT,19.0,1,2.5789999999997235,17.0,0.5929999999999893,8.0,28.787,94.509,116.248
2022,Great Britain,LAT,39.0,0,6.846999999999753,16.0,2.7759999999999962,27.0,28.45,123.623,142.826
2022,Great Britain,BOT,1.0,0,,,,-11.0,3055.836,162.397,
2022,Great Britain,BOT,20.0,0,1.1849999999994907,18.0,0.5939999999999941,8.0,,102.975,
2022,Austria,VER,13.0,0,0.7559999999994034,12.0,1.4510000000000076,-2.0,22.008,74.194,87.886
2022,Austria,VER,36.0,0,4.188000000000102,9.0,1.4950000000000045,-6.0,21.448,74.594,86.913
2022,Austria,VER,58.0,0,5.403999999999542,,1.0,16.0,21.337,84.577,106.133
2022,Austria,GAS,12.0,0,0.6920000000000073,13.0,-0.28600000000000136,-3.0,22.658,75.832,90.5
2022,Austria,GAS,40.0,0,3.76299999999992,28.0,1.4839999999999947,-2.0,27.6,76.459,95.122
2022,Austria,PER,1.0,0,,,,-14.0,23.674,113.302,91.169
2022,Austria,PER,24.0,0,48.44200000000001,5.0,3.6979999999999933,-18.0,,78.175,
2022,Austria,ALO,27.0,0,0.6950000000006185,10.0,0.04800000000000182,-15.0,21.549,75.819,87.661
2022,Austria,ALO,57.0,0,2.5369999999993524,19.0,1.0840000000000032,15.0,21.832,80.896,112.629
2022,Austria,ALO,58.0,0,4.2390000000004875,20.0,1.7019999999999982,43.0,24.442,112.629,89.116
2022,Austria,LEC,26.0,0,,,,11.0,21.477,74.801,86.973
2022,Austria,LEC,49.0,0,,,,7.0,21.323,74.54,86.531
2022,Austria,LEC,58.0,0,,,,16.0,21.662,84.522,106.869
2022,Austria,STR,29.0,0,17.506000000000313,28.0,-2.01400000000001,14.0,21.429,76.375,89.232
2022,Austria,STR,48.0,0,1.1649999999999636,,1.9279999999999973,6.0,21.952,75.146,89.434
2022,Austria,MAG,15.0,0,2.1590000000005602,14.0,0.3930000000000007,0.0,22.105,75.677,88.64
2022,Austria,MAG,41.0,0,3.1890000000003056,24.0,0.34499999999999886,-1.0,21.994,76.34,88.585
2022,Austria,TSU,26.0,0,2.5590000000001965,9.0,0.1360000000000099,-16.0,21.655,76.36,89.663
2022,Austria,TSU,46.0,0,2.5900000000001455,21.0,0.4889999999999901,31.0,21.454,75.742,88.728
2022,Austria,ALB,11.0,1,0.6790000000000873,10.0,-0.28999999999999204,-4.0,22.297,75.217,88.945
2022,Austria,ALB,41.0,0,5.140000000000327,28.0,0.33900000000001285,-1.0,22.097,75.405,88.301
2022,Austria,ZHO,24.0,0,1.2130000000006476,23.0,0.13299999999999557,-18.0,22.599,78.502,91.266
2022,Austria,ZHO,46.0,0,1.3239999999996144,,0.40500000000000114,4.0,28.867,75.507,94.888
2022,Austria,RIC,12.0,0,2.282000000000153,11.0,0.5720000000000027,-3.0,21.362,75.868,88.179
2022,Austria,RIC,44.0,0,2.850999999999658,29.0,-3.2419999999999902,2.0,21.859,74.955,88.052
2022,Austria,OCO,16.0,0,14.03899999999976,15.0,0.9490000000000123,1.0,21.712,75.394,88.458
2022,Austria,OCO,44.0,0,16.290999999999258,15.0,0.5090000000000003,2.0,22.142,74.924,89.206
2022,Austria,NOR,14.0,0,1.6989999999996144,13.0,-0.1700000000000017,-1.0,22.708,75.224,89.144
2022,Austria,NOR,43.0,0,3.9190000000007785,26.0,0.44899999999999807,1.0,27.324,74.82,94.031
2022,Austria,HAM,28.0,0,2.7529999999997017,1.0,-15.504999999999995,13.0,23.03,74.334,90.636
2022,Austria,HAM,51.0,0,11.483999999999469,,-16.033,9.0,22.263,73.774,89.686
2022,Austria,MSC,16.0,0,2.0670000000000073,15.0,1.3219999999999885,1.0,22.15,75.447,89.032
2022,Austria,MSC,43.0,0,2.9199999999991633,26.0,-0.38700000000000045,1.0,22.923,74.781,90.467
2022,Austria,VET,20.0,0,1.6679999999996653,19.0,0.04800000000000182,-22.0,21.359,75.997,88.655
2022,Austria,VET,44.0,0,4.975999999999658,17.0,-0.12099999999999511,29.0,21.592,75.58,87.819
2022,Austria,SAI,27.0,0,0.46899999999914144,26.0,-3.673000000000002,12.0,21.232,74.792,86.982
2022,Austria,SAI,50.0,0,0.4819999999999709,23.0,-4.64800000000001,8.0,21.523,73.683,86.589
2022,Austria,LAT,12.0,0,0.9669999999996435,11.0,0.05299999999999727,-3.0,21.734,75.485,88.735
2022,Austria,LAT,35.0,0,4.350999999999658,10.0,1.407999999999987,-7.0,21.229,75.703,88.17
2022,Austria,LAT,48.0,0,5.170000000000073,,-22.223,0.0,,79.967,
2022,Austria,RUS,11.0,0,9.84100000000035,10.0,0.6970000000000027,-4.0,38.212,74.853,104.802
2022,Austria,RUS,40.0,1,0.9629999999997381,25.0,0.27300000000001035,-2.0,21.717,75.138,88.28
2022,Austria,BOT,6.0,0,0.657999999999447,6.0,0.2680000000000007,-9.0,24.506,75.2,91.427
2022,Austria,BOT,39.0,0,1.2750000000005457,20.0,0.3089999999999975,-3.0,22.278,75.886,88.263
2022,France,VER,16.0,0,1.831000000000131,15.0,0.2580000000000098,-2.0,35.266,117.773,105.628
2022,France,GAS,18.0,0,3.519999999999527,17.0,-0.3079999999999927,0.0,35.958,135.607,141.175
2022,France,PER,18.0,0,3.118000000000393,17.0,-0.017000000000010118,0.0,38.128,127.468,
2022,France,ALO,18.0,0,8.909999999999854,17.0,0.4339999999999975,0.0,36.509,128.758,
2022,France,STR,18.0,0,1.550000000000182,17.0,-0.8070000000000022,0.0,39.962,138.213,138.541
2022,France,MAG,8.0,0,0.8670000000001892,9.0,0.08900000000001285,-10.0,36.783,121.961,107.36
2022,France,MAG,18.0,0,9.386999999999716,17.0,-0.9770000000000039,0.0,36.475,141.666,140.952
2022,France,MAG,38.0,0,2.1350000000002183,19.0,1.2420000000000044,20.0,,,
2022,France,TSU,11.0,0,4.414000000000215,10.0,0.8190000000000026,-7.0,37.602,124.195,110.63
2022,France,TSU,18.0,0,18.070999999999913,8.0,1.9699999999999989,0.0,,,
2022,France,ALB,18.0,1,2.8299999999999272,19.0,0.23199999999999932,0.0,37.345,136.977,139.154
2022,France,ZHO,9.0,0,0.7909999999997126,8.0,0.19400000000000261,-9.0,36.406,121.165,108.448
2022,France,ZHO,22.0,0,0.7849999999998545,2.0,-0.08199999999999363,4.0,50.802,144.607,108.747
2022,France,RIC,18.0,0,1.069999999999709,17.0,1.4939999999999998,0.0,36.263,134.243,139.588
2022,France,OCO,18.0,0,4.186999999999898,17.0,-0.6799999999999926,0.0,44.725,141.24,139.208
2022,France,NOR,18.0,0,1.3450000000002547,1.0,-4.4210000000000065,0.0,37.501,133.216,146.803
2022,France,HAM,18.0,0,10.256999999999607,17.0,0.8090000000000117,0.0,37.199,124.746,
2022,France,MSC,9.0,0,0.9480000000003201,8.0,0.14000000000000057,-9.0,36.792,120.834,108.551
2022,France,MSC,18.0,0,6.418000000000575,9.0,0.2400000000000091,0.0,36.995,146.111,138.311
2022,France,VET,19.0,0,6.5770000000002256,18.0,-9.298000000000016,1.0,36.639,,136.561
2022,France,SAI,18.0,0,2.2219999999997526,17.0,-0.47799999999999443,0.0,41.534,137.57,140.344
2022,France,SAI,42.0,0,4.793000000000575,23.0,1.0420000000000016,24.0,42.395,125.219,104.372
2022,France,LAT,19.0,0,8.288000000000466,18.0,-11.474000000000004,1.0,37.592,,132.9
2022,France,LAT,38.0,0,0.363999999999578,19.0,-0.04600000000000648,20.0,37.02,140.387,107.723
2022,France,LAT,41.0,0,31.511999999999716,4.0,1.338000000000008,23.0,,,
2022,France,RUS,18.0,0,1.4239999999999782,17.0,-0.02199999999999136,0.0,38.266,127.168,
2022,France,BOT,18.0,1,3.125,17.0,0.6310000000000002,0.0,37.819,140.005,137.767
2022,France,BOT,36.0,0,1.806999999999789,17.0,0.25799999999999557,18.0,36.282,120.346,105.625
2022,Hungary,VER,16.0,1,0.9840000000003783,15.0,-0.5390000000000015,0.5,21.348,87.314,100.172
2022,Hungary,VER,38.0,0,1.056999999999789,20.0,0.036000000000001364,-0.5,21.185,86.363,99.455
2022,Hungary,GAS,16.0,0,2.4719999999997526,15.0,-1.657999999999987,0.5,21.691,89.403,105.484
2022,Hungary,GAS,46.0,0,3.3609999999998763,22.0,0.4200000000000017,7.5,21.437,87.566,103.081
2022,Hungary,PER,18.0,0,5.539999999999964,17.0,0.6080000000000041,2.5,21.12,88.03,103.097
2022,Hungary,PER,42.0,0,0.4040000000004511,3.0,-1.2379999999999995,3.5,21.157,88.801,102.554
2022,Hungary,ALO,21.0,0,1.9229999999997744,4.0,2.260000000000005,-17.5,22.069,87.782,105.068
2022,Hungary,LEC,21.0,0,,,,-17.5,21.762,86.481,101.737
2022,Hungary,LEC,39.0,0,,,,0.5,21.978,86.324,105.325
2022,Hungary,LEC,54.0,0,7.820000000001528,15.0,1.445999999999998,8.0,21.563,87.578,103.455
2022,Hungary,STR,14.0,0,1.1300000000001091,13.0,0.03299999999998704,-1.5,21.758,88.838,104.104
2022,Hungary,STR,46.0,0,1.2150000000001455,30.0,0.009000000000000341,7.5,21.654,87.601,110.931
2022,Hungary,MAG,6.0,0,2.548999999999978,5.0,0.3719999999999999,-32.5,29.635,88.081,113.875
2022,Hungary,MAG,35.0,0,4.626999999999498,16.0,0.7369999999999948,-11.0,23.229,90.462,104.507
2022,Hungary,MAG,67.0,0,14.26600000000144,15.0,4.198999999999998,28.5,23.1,113.884,104.622
2022,Hungary,TSU,13.0,0,1.5970000000006621,12.0,0.5460000000000065,-2.5,21.59,90.139,105.199
2022,Hungary,TSU,33.0,0,3.2650000000003274,6.0,0.5520000000000067,-5.5,22.037,88.23,123.576
2022,Hungary,TSU,51.0,0,10.505999999999403,10.0,1.9479999999999933,35.5,22.105,88.783,111.006
2022,Hungary,ALB,2.0,0,0.9809999999997672,4.0,0.9809999999999945,-13.5,31.245,109.84,113.951
2022,Hungary,ALB,21.0,0,3.8599999999996726,6.0,1.688999999999993,-17.5,21.787,90.341,104.533
2022,Hungary,ALB,40.0,0,10.725000000000364,21.0,-2.5960000000000036,1.5,24.272,87.273,104.871
2022,Hungary,ZHO,27.0,0,11.934000000000196,12.0,1.8249999999999886,-11.5,22.25,88.568,107.572
2022,Hungary,ZHO,51.0,0,5.338999999999942,4.0,3.6159999999999997,5.0,28.258,90.241,109.832
2022,Hungary,RIC,15.0,0,6.9760000000005675,17.0,-1.8460000000000036,-0.5,21.552,90.229,103.683
2022,Hungary,RIC,46.0,0,17.39600000000064,3.0,2.4869999999999948,7.5,21.535,87.76,109.671
2022,Hungary,OCO,23.0,0,5.167000000000371,6.0,2.2950000000000017,-15.5,23.606,87.713,107.433
2022,Hungary,NOR,14.0,0,2.6370000000006257,13.0,2.8020000000000067,-1.5,23.639,89.653,105.057
2022,Hungary,NOR,42.0,0,15.501999999999498,2.0,0.19599999999999795,3.5,21.868,88.496,103.907
2022,Hungary,HAM,19.0,0,10.703999999999724,18.0,1.4089999999999918,-19.5,21.679,87.388,103.175
2022,Hungary,HAM,51.0,0,,,,12.5,22.043,86.795,102.723
2022,Hungary,MSC,21.0,0,6.143000000000029,1.0,-16.739999999999995,-17.5,22.958,89.563,106.19
2022,Hungary,MSC,41.0,0,4.581000000000131,13.0,0.8569999999999993,-5.0,22.579,89.806,104.407
2022,Hungary,VET,15.0,0,2.36200000000008,14.0,0.563999999999993,-0.5,21.356,88.46,103.533
2022,Hungary,VET,46.0,0,4.13799999999992,3.0,1.7110000000000127,7.5,25.027,87.588,106.559
2022,Hungary,SAI,17.0,0,,,,-21.5,22.823,86.969,104.355
2022,Hungary,SAI,47.0,0,,,,8.5,23.443,86.632,103.136
2022,Hungary,LAT,18.0,0,6.005000000000109,3.0,3.114999999999995,-20.5,21.835,89.197,105.364
2022,Hungary,LAT,39.0,0,3.201000000000022,17.0,-2.760000000000005,0.5,22.481,87.516,106.409
2022,Hungary,LAT,56.0,0,7.5900000000001455,20.0,1.2630000000000052,40.5,28.777,89.321,113.244
2022,Hungary,RUS,16.0,0,,,,0.5,22.781,87.655,103.376
2022,Hungary,RUS,39.0,0,5.389000000000124,17.0,0.4619999999999891,0.5,21.711,86.637,102.258
2022,Hungary,BOT,26.0,0,8.44799999999941,11.0,1.7980000000000018,-12.5,22.281,88.113,104.955
2022,Belgium,VER,15.0,0,,,,4.0,22.955,117.82,125.124
2022,Belgium,VER,30.0,0,,,,16.0,22.349,117.131,123.664
2022,Belgium,GAS,10.0,0,0.8760000000002037,9.0,0.33199999999999363,-4.0,22.831,120.981,127.761
2022,Belgium,GAS,22.0,0,0.9790000000002692,7.0,1.5010000000000048,-7.5,22.562,119.515,126.735
2022,Belgium,PER,14.0,0,3.173999999999978,13.0,1.5490000000000066,0.0,22.352,119.07,124.971
2022,Belgium,PER,27.0,0,11.661000000000058,11.0,1.2040000000000077,13.0,22.676,118.272,125.054
2022,Belgium,ALO,11.0,0,4.123999999999796,10.0,0.3810000000000002,-3.0,22.61,119.751,127.81
2022,Belgium,ALO,25.0,0,8.602999999999156,21.0,0.01099999999999568,11.0,23.994,119.47,128.138
2022,Belgium,LEC,3.0,0,1.7210000000000036,2.0,0.9629999999999939,-8.0,24.228,,
2022,Belgium,LEC,25.0,0,13.973000000000866,11.0,1.7830000000000013,11.0,23.187,119.575,127.552
2022,Belgium,LEC,42.0,0,22.01800000000003,12.0,0.8569999999999993,28.0,23.358,118.112,128.683
2022,Belgium,STR,15.0,0,0.4110000000000582,1.0,-10.195000000000007,1.0,23.573,120.62,127.929
2022,Belgium,STR,26.0,0,0.6199999999998909,13.0,0.17600000000000193,12.0,23.24,120.327,130.036
2022,Belgium,MAG,11.0,0,2.004000000000815,7.0,2.339999999999989,-3.0,26.79,121.489,131.935
2022,Belgium,MAG,27.0,0,2.030999999999949,8.0,2.480000000000004,-2.5,23.419,120.4,127.345
2022,Belgium,TSU,18.0,0,2.8710000000000946,6.0,0.6670000000000016,-11.5,30.049,119.545,135.802
2022,Belgium,TSU,30.0,1,4.579999999999927,17.0,-1.5160000000000053,16.0,24.236,117.806,128.656
2022,Belgium,ALB,10.0,0,2.9580000000005384,10.0,0.8500000000000085,-4.0,23.334,121.128,129.727
2022,Belgium,ALB,26.0,0,7.972999999999956,14.0,-3.352000000000004,-3.5,24.4,120.055,128.062
2022,Belgium,ZHO,14.0,0,4.997000000000298,10.0,0.9620000000000033,0.0,23.741,119.834,129.502
2022,Belgium,ZHO,28.0,0,2.449000000000524,2.0,3.384999999999991,14.0,23.386,119.296,128.058
2022,Belgium,RIC,12.0,0,1.893000000000029,11.0,-4.033000000000001,-2.0,23.082,120.518,128.049
2022,Belgium,RIC,32.0,0,3.7529999999997017,6.0,1.3349999999999937,2.5,23.149,119.059,127.783
